149 -0.782565 0.00317117
150 -0.780806 0.00393919
151 -0.779163 0.00393811
152 -0.778275 0.00358285
153 -0.776723 0.0035581
154 -0.777639 0.0034197
155 -0.777928 0.00345085
156 -0.779746 0.00310509
157 -0.780187 0.00313163
158 -0.780483 0.00377997
159 -0.783594 0.00334985
160 -0.78278 0.00345774
161 -0.781846 0.002913
162 -0.781955 0.00297192
163 -0.781059 0.00296697
164 -0.778289 0.00369203
165 -0.781144 0.00326114
166 -0.781255 0.00372906
167 -0.780794 0.00419088
168 -0.778762 0.00375859
169 -0.777174 0.00431903
170 -0.781749 0.00420179
171 -0.780237 0.00437817
172 -0.78227 0.00374544
173 -0.779026 0.00354518
174 -0.77772 0.00372091
175 -0.777593 0.00326701
176 -0.780122 0.00332107
177 -0.782104 0.00316416
178 -0.779017 0.00283137
179 -0.783082 0.00256932
180 -0.785074 0.00252217
181 -0.782562 0.00296536
182 -0.786624 0.00234498
183 -0.784231 0.00238463
184 -0.779543 0.00311645
185 -0.783431 0.00290098
186 -0.783758 0.00274107
187 -0.784918 0.0023574
188 -0.787333 0.00258972
189 -0.786589 0.00235579
190 -0.785467 0.00181714
191 -0.786236 0.00244881
192 -0.788266 0.00264289
193 -0.78333 0.00277959
194 -0.784738 0.00296226
195 -0.783472 0.00376168
196 -0.779098 0.0036877
197 -0.780465 0.00343231
198 -0.777129 0.0033148
199 -0.776189 0.00386852
200 -0.775206 0.00413591
201 -0.775638 0.00376639
202 -0.773947 0.00310222
203 -0.776205 0.00307837
204 -0.7769 0.00265002
205 -0.772983 0.00220744
206 -0.775866 0.00273423
207 -0.776863 0.00271049
208 -0.77464 0.00388948
209 -0.774524 0.00359434
210 -0.774485 0.00437767
211 -0.773851 0.00381697
212 -0.774427 0.00374339
213 -0.775456 0.00331316
214 -0.776442 0.00258905
215 -0.773697 0.00228128
216 -0.774142 0.00216962
217 -0.77051 0.0031394
218 -0.771868 0.00331035
219 -0.776284 0.00265469
220 -0.780175 0.00336818
221 -0.779368 0.00292175
222 -0.776028 0.00256682
223 -0.776839 0.00230184
224 -0.77575 0.00276908
225 -0.774108 0.00319154
226 -0.77801 0.0030478
227 -0.777253 0.00340258
228 -0.778082 0.00385207
229 -0.779373 0.004075
230 -0.779233 0.00357388
231 -0.777793 0.00369076
232 -0.775023 0.00356555
233 -0.779308 0.00388427
234 -0.781851 0.00418209
235 -0.782506 0.00331754
236 -0.779716 0.00330424
237 -0.780521 0.00325423
238 -0.781611 0.00327582
239 -0.781811 0.00278041
240 -0.780868 0.00337852
241 -0.780938 0.004026
242 -0.780823 0.00448373
243 -0.780195 0.0039532
244 -0.780142 0.00392825
245 -0.779992 0.00379259
246 -0.779813 0.00479565
247 -0.782477 0.0053624
248 -0.783512 0.00489119
249 -0.787137 0.00457975
250 -0.78706 0.00423083
251 -0.787863 0.00364947
252 -0.781596 0.00476425
253 -0.781676 0.00426685
254 -0.778866 0.00408619
255 -0.781729 0.00399042
256 -0.777347 0.00450713
257 -0.777501 0.00458906
258 -0.775296 0.00369331
259 -0.774494 0.00409649
260 -0.776442 0.00390021
261 -0.778416 0.00419413
262 -0.77652 0.00416066
263 -0.776659 0.0045662
264 -0.777863 0.00446105
265 -0.778673 0.00436002
266 -0.779876 0.00393202
267 -0.781703 0.00361487
268 -0.778762 0.00411537
269 -0.779277 0.00413361
270 -0.775491 0.00333965
271 -0.773468 0.0046628
272 -0.774481 0.00568913
273 -0.774642 0.00610022
274 -0.774961 0.00584739
275 -0.773608 0.00520627
276 -0.770072 0.00403613
277 -0.770784 0.00280874
278 -0.771569 0.00286387
279 -0.77481 0.00428501
280 -0.774278 0.00391132
281 -0.776803 0.00324893
282 -0.78285 0.00264094
283 -0.779757 0.00332861
284 -0.783061 0.00349075
285 -0.782282 0.00360633
286 -0.777755 0.00399261
287 -0.775057 0.00429528
288 -0.770299 0.00440968
289 -0.77341 0.00527053
290 -0.773584 0.00518244
291 -0.776591 0.00566392
292 -0.781489 0.00507701
293 -0.78289 0.00395486
294 -0.783274 0.00459479
295 -0.780321 0.00469574
296 -0.78057 0.00461413
297 -0.782224 0.00516329
298 -0.781694 0.0051706
299 -0.776318 0.00513965
